Start station,Start time,End station,End time
224,2016-09-22 11:14:14 +0200,291,2016-09-22 11:18:24 +0200
291,2016-09-22 11:40:45 +0200,277,2016-09-22 13:06:02 +0200
291,2016-09-22 11:41:31 +0200,167,2016-09-22 11:51:21 +0200
291,2016-09-22 12:03:41 +0200,305,2016-09-22 12:12:16 +0200
291,2016-09-22 12:15:49 +0200,201,2016-09-22 13:00:34 +0200
291,2016-09-22 12:23:39 +0200,299,2016-09-22 12:30:46 +0200
305,2016-09-22 12:27:20 +0200,291,2016-09-22 12:35:02 +0200
221,2016-09-22 13:25:58 +0200,291,2016-09-22 13:28:01 +0200
291,2016-09-22 13:29:05 +0200,291,2016-09-22 13:30:20 +0200
291,2016-09-22 13:29:05 +0200,291,2016-09-22 13:30:20 +0200
291,2016-09-22 13:30:27 +0200,280,2016-09-22 13:36:20 +0200
291,2016-09-22 13:34:38 +0200,291,2016-09-22 15:18:15 +0200
291,2016-09-22 13:34:38 +0200,291,2016-09-22 15:18:15 +0200
291,2016-09-22 13:40:46 +0200,197,2016-09-22 13:43:29 +0200
291,2016-09-22 13:45:54 +0200,227,2016-09-22 13:48:32 +0200
287,2016-09-22 14:06:34 +0200,291,2016-09-22 14:13:26 +0200
291,2016-09-22 14:06:51 +0200,167,2016-09-22 14:15:13 +0200
291,2016-09-22 14:07:51 +0200,224,2016-09-22 15:17:55 +0200
291,2016-09-22 14:10:55 +0200,169,2016-09-22 14:22:50 +0200
291,2016-09-22 14:12:29 +0200,169,2016-09-22 14:17:22 +0200
291,2016-09-22 14:15:27 +0200,206,2016-09-22 14:19:11 +0200
301,2016-09-22 14:39:17 +0200,291,2016-09-22 14:51:53 +0200
291,2016-09-22 14:45:45 +0200,198,2016-09-22 14:51:13 +0200
291,2016-09-22 14:54:01 +0200,182,2016-09-22 14:59:47 +0200
291,2016-09-22 15:01:14 +0200,267,2016-09-22 15:06:01 +0200
291,2016-09-22 15:05:36 +0200,206,2016-09-22 15:10:00 +0200
233,2016-09-22 15:15:56 +0200,291,2016-09-22 15:23:29 +0200
224,2016-09-22 15:20:25 +0200,291,2016-09-22 15:27:58 +0200
291,2016-09-22 15:23:19 +0200,221,2016-09-22 15:25:57 +0200
291,2016-09-22 15:24:45 +0200,164,2016-09-22 15:30:11 +0200
221,2016-09-22 15:25:49 +0200,291,2016-09-22 15:39:04 +0200
291,2016-09-22 15:28:02 +0200,268,2016-09-22 15:33:27 +0200
196,2016-09-22 15:28:30 +0200,291,2016-09-22 15:39:59 +0200
291,2016-09-22 15:31:07 +0200,247,2016-09-22 15:42:36 +0200
291,2016-09-22 15:32:51 +0200,160,2016-09-22 16:35:26 +0200
233,2016-09-22 15:35:36 +0200,291,2016-09-22 15:44:53 +0200
291,2016-09-22 15:41:53 +0200,257,2016-09-22 15:58:11 +0200
291,2016-09-22 15:43:49 +0200,233,2016-09-22 15:47:51 +0200
291,2016-09-22 15:51:13 +0200,190,2016-09-22 15:59:23 +0200
291,2016-09-22 15:52:11 +0200,251,2016-09-22 15:58:57 +0200
253,2016-09-22 16:04:46 +0200,291,2016-09-22 16:20:02 +0200
291,2016-09-22 16:10:57 +0200,203,2016-09-22 16:20:59 +0200
291,2016-09-22 16:32:55 +0200,267,2016-09-22 16:36:56 +0200
291,2016-09-22 16:37:56 +0200,186,2016-09-22 16:44:39 +0200
291,2016-09-22 16:49:46 +0200,164,2016-09-22 16:57:01 +0200
267,2016-09-22 16:57:17 +0200,291,2016-09-22 17:03:24 +0200
291,2016-09-22 17:04:00 +0200,233,2016-09-22 17:07:57 +0200
291,2016-09-22 17:08:29 +0200,291,2016-09-22 17:15:35 +0200
291,2016-09-22 17:08:29 +0200,291,2016-09-22 17:15:35 +0200
291,2016-09-22 17:10:56 +0200,287,2016-09-22 17:15:07 +0200
291,2016-09-22 17:14:37 +0200,255,2016-09-22 17:28:51 +0200
291,2016-09-22 17:15:16 +0200,222,2016-09-22 17:33:25 +0200
264,2016-09-22 17:15:35 +0200,291,2016-09-22 17:27:48 +0200
291,2016-09-22 17:16:58 +0200,206,2016-09-22 18:20:05 +0200
291,2016-09-22 17:16:58 +0200,268,2016-09-22 17:23:47 +0200
231,2016-09-22 17:24:55 +0200,291,2016-09-22 18:00:46 +0200
291,2016-09-22 17:41:31 +0200,232,2016-09-22 17:52:11 +0200
291,2016-09-22 18:01:58 +0200,233,2016-09-22 18:07:09 +0200
227,2016-09-22 18:05:09 +0200,291,2016-09-22 18:09:04 +0200
291,2016-09-22 18:06:35 +0200,233,2016-09-22 18:12:03 +0200
291,2016-09-22 18:11:06 +0200,227,2016-09-22 18:14:20 +0200
291,2016-09-22 18:12:46 +0200,206,2016-09-22 18:18:36 +0200
291,2016-09-22 18:15:44 +0200,273,2016-09-22 18:18:45 +0200
210,2016-09-22 18:22:52 +0200,291,2016-09-22 19:04:08 +0200
284,2016-09-22 18:28:56 +0200,291,2016-09-22 18:37:10 +0200
291,2016-09-22 18:39:45 +0200,283,2016-09-22 20:58:38 +0200
291,2016-09-22 18:41:44 +0200,182,2016-09-22 18:47:39 +0200
291,2016-09-22 18:44:36 +0200,291,2016-09-22 21:17:22 +0200
291,2016-09-22 18:44:36 +0200,291,2016-09-22 21:17:22 +0200
291,2016-09-22 18:46:16 +0200,253,2016-09-22 18:57:19 +0200
291,2016-09-22 18:58:56 +0200,269,2016-09-22 19:07:35 +0200
283,2016-09-22 19:08:36 +0200,291,2016-09-22 19:17:20 +0200
291,2016-09-22 19:11:45 +0200,176,2016-09-22 19:16:27 +0200
306,2016-09-22 19:14:42 +0200,291,2016-09-22 21:35:38 +0200
291,2016-09-22 19:17:09 +0200,248,2016-09-22 22:19:26 +0200
291,2016-09-22 19:42:54 +0200,157,2016-09-22 19:51:13 +0200
291,2016-09-22 20:02:58 +0200,291,2016-09-22 20:03:30 +0200
291,2016-09-22 20:02:58 +0200,291,2016-09-22 20:03:30 +0200
291,2016-09-22 20:03:37 +0200,291,2016-09-22 20:03:52 +0200
291,2016-09-22 20:03:37 +0200,291,2016-09-22 20:03:52 +0200
291,2016-09-22 20:04:10 +0200,262,2016-09-22 20:16:57 +0200
291,2016-09-22 20:09:03 +0200,267,2016-09-22 20:11:51 +0200
291,2016-09-22 20:25:09 +0200,267,2016-09-22 20:28:26 +0200
291,2016-09-22 20:29:59 +0200,287,2016-09-22 20:39:23 +0200
291,2016-09-22 20:32:46 +0200,217,2016-09-22 20:36:36 +0200
231,2016-09-22 20:44:17 +0200,291,2016-09-22 20:59:28 +0200
291,2016-09-22 20:59:36 +0200,228,2016-09-22 21:08:29 +0200
291,2016-09-22 21:06:15 +0200,259,2016-09-22 21:25:27 +0200
267,2016-09-22 21:11:54 +0200,291,2016-09-22 21:18:45 +0200
291,2016-09-22 21:17:57 +0200,262,2016-09-22 21:35:59 +0200
291,2016-09-22 21:43:15 +0200,206,2016-09-22 21:48:23 +0200
291,2016-09-22 21:49:04 +0200,227,2016-09-22 21:54:52 +0200
291,2016-09-22 21:50:46 +0200,269,2016-09-22 22:00:47 +0200
291,2016-09-22 21:51:07 +0200,248,2016-09-22 21:54:09 +0200
197,2016-09-22 22:06:48 +0200,291,2016-09-22 22:16:29 +0200
267,2016-09-22 22:38:30 +0200,291,2016-09-22 23:03:15 +0200
291,2016-09-22 22:45:37 +0200,283,2016-09-22 22:53:10 +0200
291,2016-09-22 22:48:27 +0200,267,2016-09-22 22:51:22 +0200
227,2016-09-22 22:53:21 +0200,291,2016-09-22 23:01:12 +0200
291,2016-09-22 22:59:36 +0200,164,2016-09-22 23:05:52 +0200
291,2016-09-22 23:13:00 +0200,287,2016-09-22 23:17:14 +0200
291,2016-09-22 23:27:57 +0200,291,2016-09-22 23:28:11 +0200
291,2016-09-22 23:27:57 +0200,291,2016-09-22 23:28:11 +0200
291,2016-09-22 23:50:51 +0200,267,2016-09-22 23:56:56 +0200
291,2016-09-22 23:51:30 +0200,177,2016-09-23 01:15:56 +0200
291,2016-09-23 06:00:04 +0200,267,2016-09-23 06:36:24 +0200
291,2016-09-23 06:48:22 +0200,224,2016-09-23 06:53:19 +0200
291,2016-09-23 06:53:18 +0200,253,2016-09-23 07:03:45 +0200
291,2016-09-23 06:55:24 +0200,217,2016-09-23 06:58:48 +0200
291,2016-09-23 07:01:22 +0200,208,2016-09-23 07:07:56 +0200
291,2016-09-23 07:09:01 +0200,224,2016-09-23 07:16:07 +0200
267,2016-09-23 07:12:31 +0200,291,2016-09-23 07:19:57 +0200
291,2016-09-23 07:21:34 +0200,246,2016-09-23 07:27:40 +0200
291,2016-09-23 07:22:38 +0200,304,2016-09-23 07:30:51 +0200
291,2016-09-23 07:23:15 +0200,164,2016-09-23 07:27:11 +0200
267,2016-09-23 07:23:55 +0200,291,2016-09-23 07:31:19 +0200
267,2016-09-23 07:24:09 +0200,291,2016-09-23 07:31:20 +0200
291,2016-09-23 07:41:13 +0200,294,2016-09-23 07:49:47 +0200
291,2016-09-23 07:41:50 +0200,299,2016-09-23 07:53:25 +0200
291,2016-09-23 07:44:33 +0200,184,2016-09-23 07:54:27 +0200
291,2016-09-23 07:44:59 +0200,240,2016-09-23 08:01:28 +0200
291,2016-09-23 07:45:08 +0200,192,2016-09-23 07:53:37 +0200
291,2016-09-23 07:45:08 +0200,192,2016-09-23 07:54:06 +0200
307,2016-09-23 07:45:12 +0200,291,2016-09-23 07:51:54 +0200
291,2016-09-23 07:56:10 +0200,267,2016-09-23 08:03:06 +0200
291,2016-09-23 08:00:10 +0200,233,2016-09-23 08:03:16 +0200
291,2016-09-23 08:05:51 +0200,199,2016-09-23 08:14:42 +0200
291,2016-09-23 08:14:42 +0200,227,2016-09-23 08:17:51 +0200
291,2016-09-23 08:18:19 +0200,234,2016-09-23 08:27:05 +0200
291,2016-09-23 08:27:38 +0200,287,2016-09-23 08:32:38 +0200
291,2016-09-23 08:33:55 +0200,292,2016-09-23 08:45:44 +0200
291,2016-09-23 08:34:37 +0200,208,2016-09-23 08:42:15 +0200
267,2016-09-23 08:38:07 +0200,291,2016-09-23 08:42:39 +0200
291,2016-09-23 08:45:18 +0200,184,2016-09-23 08:52:05 +0200
291,2016-09-23 08:46:33 +0200,199,2016-09-23 08:54:20 +0200
291,2016-09-23 08:49:03 +0200,217,2016-09-23 08:52:24 +0200
291,2016-09-23 08:49:34 +0200,307,2016-09-23 09:02:23 +0200
291,2016-09-23 08:50:14 +0200,267,2016-09-23 08:55:26 +0200
291,2016-09-23 09:04:42 +0200,185,2016-09-23 09:10:15 +0200
190,2016-09-23 09:15:23 +0200,291,2016-09-23 09:22:40 +0200
291,2016-09-23 09:50:26 +0200,161,2016-09-23 09:52:56 +0200
291,2016-09-23 11:05:38 +0200,190,2016-09-23 11:11:18 +0200
291,2016-09-23 11:47:35 +0200,281,2016-09-23 11:59:46 +0200
291,2016-09-23 13:53:19 +0200,272,2016-09-23 14:03:53 +0200
291,2016-09-23 14:13:01 +0200,267,2016-09-23 14:16:15 +0200
224,2016-09-23 14:30:47 +0200,291,2016-09-23 14:35:02 +0200
291,2016-09-23 15:05:12 +0200,190,2016-09-23 15:11:17 +0200
291,2016-09-23 15:05:13 +0200,268,2016-09-23 15:10:47 +0200
214,2016-09-23 15:17:42 +0200,291,2016-09-23 15:29:45 +0200
291,2016-09-23 15:19:01 +0200,267,2016-09-23 15:22:29 +0200
291,2016-09-23 15:20:13 +0200,248,2016-09-23 15:23:04 +0200
291,2016-09-23 15:26:07 +0200,280,2016-09-23 15:32:00 +0200
291,2016-09-23 15:29:42 +0200,198,2016-09-23 15:43:14 +0200
291,2016-09-23 15:33:21 +0200,164,2016-09-23 15:39:23 +0200
291,2016-09-23 15:36:52 +0200,217,2016-09-23 15:39:33 +0200
227,2016-09-23 15:58:46 +0200,291,2016-09-23 16:06:32 +0200
291,2016-09-23 16:10:57 +0200,291,2016-09-23 16:11:52 +0200
291,2016-09-23 16:10:57 +0200,291,2016-09-23 16:11:52 +0200
291,2016-09-23 16:12:10 +0200,181,2016-09-23 16:22:30 +0200
291,2016-09-23 16:22:19 +0200,186,2016-09-23 16:32:03 +0200
291,2016-09-23 16:27:13 +0200,206,2016-09-23 16:35:18 +0200
291,2016-09-23 16:47:54 +0200,221,2016-09-23 16:49:42 +0200
291,2016-09-23 16:49:06 +0200,233,2016-09-23 16:56:11 +0200
184,2016-09-23 16:52:59 +0200,291,2016-09-23 16:58:47 +0200
291,2016-09-23 16:53:19 +0200,206,2016-09-23 16:57:37 +0200
221,2016-09-23 16:54:17 +0200,291,2016-09-23 16:56:43 +0200
291,2016-09-23 17:00:23 +0200,267,2016-09-23 17:03:12 +0200
291,2016-09-23 17:06:40 +0200,161,2016-09-23 17:10:54 +0200
230,2016-09-23 17:12:31 +0200,291,2016-09-23 17:32:42 +0200
224,2016-09-23 17:31:01 +0200,291,2016-09-23 17:36:34 +0200
197,2016-09-23 17:42:34 +0200,291,2016-09-23 17:46:47 +0200
291,2016-09-23 17:58:33 +0200,182,2016-09-23 18:04:25 +0200
291,2016-09-23 18:00:07 +0200,267,2016-09-23 18:02:48 +0200
291,2016-09-23 18:28:11 +0200,181,2016-09-23 18:35:01 +0200
204,2016-09-23 18:28:49 +0200,291,2016-09-23 18:50:32 +0200
291,2016-09-23 18:45:09 +0200,281,2016-09-23 18:57:05 +0200
291,2016-09-23 18:47:27 +0200,184,2016-09-23 18:54:17 +0200
195,2016-09-23 18:47:58 +0200,291,2016-09-23 19:02:40 +0200
291,2016-09-23 18:50:21 +0200,161,2016-09-23 18:52:34 +0200
291,2016-09-23 18:50:55 +0200,161,2016-09-23 18:52:35 +0200
291,2016-09-23 19:03:57 +0200,268,2016-09-23 19:06:59 +0200
291,2016-09-23 19:06:21 +0200,294,2016-09-23 19:15:34 +0200
267,2016-09-23 19:06:40 +0200,291,2016-09-23 19:11:00 +0200
184,2016-09-23 19:11:02 +0200,291,2016-09-23 19:16:52 +0200
291,2016-09-23 19:15:49 +0200,262,2016-09-23 19:24:02 +0200
291,2016-09-23 19:17:52 +0200,248,2016-09-23 19:20:09 +0200
291,2016-09-23 19:24:44 +0200,213,2016-09-23 19:34:59 +0200
291,2016-09-23 19:27:35 +0200,161,2016-09-23 19:30:15 +0200
291,2016-09-23 19:51:23 +0200,199,2016-09-23 19:59:15 +0200
195,2016-09-23 19:52:33 +0200,291,2016-09-23 20:07:06 +0200
291,2016-09-23 20:25:58 +0200,161,2016-09-23 20:27:29 +0200
291,2016-09-23 20:47:04 +0200,226,2016-09-23 20:56:26 +0200
291,2016-09-23 21:08:36 +0200,259,2016-09-23 21:15:01 +0200
291,2016-09-23 21:12:03 +0200,227,2016-09-23 21:14:20 +0200
227,2016-09-23 21:20:16 +0200,291,2016-09-23 21:27:09 +0200
291,2016-09-23 21:24:48 +0200,259,2016-09-23 21:47:35 +0200
267,2016-09-23 21:37:12 +0200,291,2016-09-23 21:42:04 +0200
164,2016-09-23 21:43:28 +0200,291,2016-09-23 21:50:02 +0200
291,2016-09-23 21:51:22 +0200,233,2016-09-23 21:56:37 +0200
291,2016-09-23 22:25:31 +0200,211,2016-09-23 22:35:08 +0200
291,2016-09-23 22:27:44 +0200,269,2016-09-23 22:35:35 +0200
291,2016-09-23 22:37:13 +0200,197,2016-09-23 22:40:52 +0200
291,2016-09-23 22:43:48 +0200,280,2016-09-23 22:53:04 +0200
291,2016-09-23 23:09:13 +0200,176,2016-09-23 23:15:46 +0200
226,2016-09-23 23:11:43 +0200,291,2016-09-23 23:19:52 +0200
291,2016-09-23 23:28:37 +0200,291,2016-09-24 01:30:39 +0200
291,2016-09-23 23:28:37 +0200,291,2016-09-24 01:30:39 +0200
217,2016-09-23 23:29:09 +0200,291,2016-09-23 23:32:59 +0200
291,2016-09-23 23:54:11 +0200,190,2016-09-23 23:59:59 +0200
291,2016-09-24 06:53:36 +0200,224,2016-09-24 06:58:21 +0200
268,2016-09-24 07:15:42 +0200,291,2016-09-24 07:20:37 +0200
291,2016-09-24 07:47:24 +0200,299,2016-09-24 07:58:56 +0200
291,2016-09-24 07:51:58 +0200,288,2016-09-24 07:58:51 +0200
291,2016-09-24 08:10:57 +0200,287,2016-09-24 08:14:55 +0200
291,2016-09-24 08:19:31 +0200,267,2016-09-24 08:22:11 +0200
275,2016-09-24 09:54:10 +0200,291,2016-09-24 10:03:33 +0200
291,2016-09-24 10:22:11 +0200,192,2016-09-24 11:02:42 +0200
291,2016-09-24 12:09:19 +0200,248,2016-09-24 12:11:38 +0200
291,2016-09-24 12:24:00 +0200,260,2016-09-24 12:35:55 +0200
291,2016-09-24 12:24:13 +0200,190,2016-09-24 12:28:14 +0200
190,2016-09-24 12:25:47 +0200,291,2016-09-24 12:33:15 +0200
291,2016-09-24 12:27:15 +0200,210,2016-09-24 12:40:20 +0200
291,2016-09-24 12:36:18 +0200,230,2016-09-24 13:00:06 +0200
291,2016-09-24 12:36:24 +0200,230,2016-09-24 12:59:51 +0200
271,2016-09-24 12:36:57 +0200,291,2016-09-24 12:44:39 +0200
291,2016-09-24 12:43:38 +0200,233,2016-09-24 12:48:37 +0200
291,2016-09-24 12:44:00 +0200,233,2016-09-24 12:48:41 +0200
291,2016-09-24 12:48:17 +0200,304,2016-09-24 12:56:19 +0200
291,2016-09-24 12:53:34 +0200,190,2016-09-24 13:34:11 +0200
291,2016-09-24 13:04:42 +0200,268,2016-09-24 13:09:43 +0200
291,2016-09-24 13:05:26 +0200,227,2016-09-24 13:14:46 +0200
291,2016-09-24 13:06:26 +0200,267,2016-09-24 13:11:06 +0200
227,2016-09-24 13:21:23 +0200,291,2016-09-24 13:24:17 +0200
227,2016-09-24 13:52:16 +0200,291,2016-09-24 14:02:07 +0200
215,2016-09-24 14:00:34 +0200,291,2016-09-24 14:12:23 +0200
291,2016-09-24 14:16:37 +0200,162,2016-09-24 14:20:03 +0200
291,2016-09-24 14:16:50 +0200,233,2016-09-24 14:21:44 +0200
291,2016-09-24 14:24:31 +0200,173,2016-09-24 14:41:08 +0200
169,2016-09-24 14:30:23 +0200,291,2016-09-24 14:39:36 +0200
291,2016-09-24 14:47:52 +0200,206,2016-09-24 14:50:56 +0200
162,2016-09-24 14:48:22 +0200,291,2016-09-24 14:53:10 +0200
206,2016-09-24 14:53:26 +0200,291,2016-09-24 14:57:23 +0200
291,2016-09-24 14:55:27 +0200,164,2016-09-24 15:13:38 +0200
291,2016-09-24 14:59:47 +0200,229,2016-09-24 15:07:53 +0200
190,2016-09-24 15:50:07 +0200,291,2016-09-24 16:01:12 +0200
291,2016-09-24 16:04:23 +0200,288,2016-09-24 16:13:56 +0200
233,2016-09-24 16:18:56 +0200,291,2016-09-24 16:25:43 +0200
291,2016-09-24 16:26:43 +0200,229,2016-09-24 16:40:30 +0200
291,2016-09-24 16:26:44 +0200,262,2016-09-24 16:38:32 +0200
291,2016-09-24 16:30:56 +0200,288,2016-09-24 16:38:16 +0200
291,2016-09-24 16:32:37 +0200,170,2016-09-24 16:41:16 +0200
291,2016-09-24 16:39:23 +0200,189,2016-09-24 16:49:31 +0200
291,2016-09-24 16:51:42 +0200,221,2016-09-24 16:53:31 +0200
291,2016-09-24 16:52:02 +0200,227,2016-09-24 16:54:59 +0200
221,2016-09-24 16:56:03 +0200,291,2016-09-24 16:58:04 +0200
291,2016-09-24 17:02:21 +0200,190,2016-09-24 17:58:46 +0200
251,2016-09-24 17:12:28 +0200,291,2016-09-24 17:19:59 +0200
181,2016-09-24 17:17:32 +0200,291,2016-09-24 17:34:38 +0200
291,2016-09-24 17:26:03 +0200,227,2016-09-24 17:28:22 +0200
291,2016-09-24 17:34:13 +0200,173,2016-09-24 17:49:29 +0200
291,2016-09-24 17:34:23 +0200,173,2016-09-24 17:49:32 +0200
291,2016-09-24 17:35:48 +0200,253,2016-09-24 17:45:13 +0200
291,2016-09-24 17:39:48 +0200,206,2016-09-24 17:42:34 +0200
291,2016-09-24 17:48:26 +0200,206,2016-09-24 17:51:12 +0200
291,2016-09-24 18:05:01 +0200,248,2016-09-24 18:08:25 +0200
291,2016-09-24 18:05:06 +0200,248,2016-09-24 18:08:41 +0200
291,2016-09-24 18:05:13 +0200,203,2016-09-24 18:13:31 +0200
291,2016-09-24 18:05:19 +0200,203,2016-09-24 18:13:34 +0200
291,2016-09-24 18:08:56 +0200,262,2016-09-24 18:20:39 +0200
291,2016-09-24 18:10:18 +0200,227,2016-09-24 18:14:01 +0200
291,2016-09-24 18:15:27 +0200,206,2016-09-24 18:20:11 +0200
193,2016-09-24 21:25:48 +0200,291,2016-09-24 21:36:44 +0200
267,2016-09-24 21:38:17 +0200,291,2016-09-24 21:42:58 +0200
291,2016-09-24 21:55:27 +0200,190,2016-09-24 22:01:09 +0200
291,2016-09-24 22:02:48 +0200,280,2016-09-24 22:09:38 +0200
234,2016-09-24 22:47:02 +0200,291,2016-09-24 23:03:25 +0200
234,2016-09-24 22:47:28 +0200,291,2016-09-24 23:03:24 +0200
271,2016-09-24 22:49:17 +0200,291,2016-09-24 23:00:41 +0200
255,2016-09-24 22:53:15 +0200,291,2016-09-24 23:01:36 +0200
291,2016-09-24 23:26:55 +0200,224,2016-09-24 23:32:25 +0200
291,2016-09-24 23:48:30 +0200,294,2016-09-24 23:54:58 +0200
291,2016-09-24 23:51:16 +0200,213,2016-09-24 23:59:20 +0200
291,2016-09-24 23:55:11 +0200,233,2016-09-25 00:21:01 +0200
161,2016-09-25 07:35:30 +0200,291,2016-09-25 07:38:08 +0200
291,2016-09-25 07:41:53 +0200,224,2016-09-25 07:45:54 +0200
245,2016-09-25 08:30:59 +0200,291,2016-09-25 08:49:14 +0200
291,2016-09-25 09:05:11 +0200,228,2016-09-25 09:09:51 +0200
275,2016-09-25 09:29:07 +0200,291,2016-09-25 09:39:17 +0200
268,2016-09-25 10:18:49 +0200,291,2016-09-25 10:26:45 +0200
291,2016-09-25 10:23:54 +0200,196,2016-09-25 10:28:32 +0200
291,2016-09-25 10:32:07 +0200,272,2016-09-25 10:41:21 +0200
291,2016-09-25 11:33:33 +0200,189,2016-09-25 11:42:56 +0200
291,2016-09-25 11:37:45 +0200,281,2016-09-25 11:46:49 +0200
291,2016-09-25 11:55:15 +0200,228,2016-09-25 11:58:08 +0200
291,2016-09-25 11:58:57 +0200,267,2016-09-25 12:03:17 +0200
291,2016-09-25 12:10:56 +0200,267,2016-09-25 12:13:32 +0200
267,2016-09-25 13:01:28 +0200,291,2016-09-25 13:06:13 +0200
291,2016-09-25 13:10:00 +0200,157,2016-09-25 13:20:51 +0200
169,2016-09-25 13:41:28 +0200,291,2016-09-25 14:32:27 +0200
227,2016-09-25 14:33:59 +0200,291,2016-09-25 14:38:02 +0200
291,2016-09-25 14:41:10 +0200,251,2016-09-25 15:04:44 +0200
291,2016-09-25 14:41:27 +0200,233,2016-09-25 14:45:08 +0200
291,2016-09-25 14:41:36 +0200,251,2016-09-25 15:04:28 +0200
291,2016-09-25 14:42:04 +0200,224,2016-09-25 16:19:32 +0200
291,2016-09-25 14:54:40 +0200,280,2016-09-25 15:01:13 +0200
291,2016-09-25 14:55:56 +0200,233,2016-09-25 14:59:11 +0200
291,2016-09-25 15:16:29 +0200,291,2016-09-25 15:18:11 +0200
291,2016-09-25 15:16:29 +0200,291,2016-09-25 15:18:11 +0200
291,2016-09-25 15:17:02 +0200,280,2016-09-25 15:22:16 +0200
291,2016-09-25 15:18:38 +0200,291,2016-09-25 15:19:11 +0200
291,2016-09-25 15:18:38 +0200,291,2016-09-25 15:19:11 +0200
291,2016-09-25 15:19:22 +0200,200,2016-09-25 15:42:20 +0200
291,2016-09-25 15:21:50 +0200,164,2016-09-25 15:28:39 +0200
291,2016-09-25 15:22:46 +0200,206,2016-09-25 15:25:59 +0200
291,2016-09-25 15:25:34 +0200,227,2016-09-25 15:28:48 +0200
291,2016-09-25 15:53:47 +0200,184,2016-09-25 16:00:23 +0200
291,2016-09-25 16:04:08 +0200,298,2016-09-25 16:54:52 +0200
182,2016-09-25 16:30:27 +0200,291,2016-09-25 16:37:12 +0200
291,2016-09-25 16:37:20 +0200,235,2016-09-25 17:02:55 +0200
221,2016-09-25 17:48:26 +0200,291,2016-09-25 18:34:04 +0200
291,2016-09-25 18:36:42 +0200,233,2016-09-25 18:41:29 +0200
287,2016-09-25 18:53:24 +0200,291,2016-09-25 19:03:07 +0200
287,2016-09-25 18:55:56 +0200,291,2016-09-25 19:03:08 +0200
291,2016-09-25 19:04:05 +0200,164,2016-09-25 19:08:24 +0200
291,2016-09-25 19:08:58 +0200,298,2016-09-25 19:17:40 +0200
267,2016-09-25 19:25:01 +0200,291,2016-09-25 19:30:26 +0200
291,2016-09-25 19:48:39 +0200,206,2016-09-25 19:53:39 +0200
255,2016-09-25 19:50:05 +0200,291,2016-09-25 20:10:29 +0200
291,2016-09-25 20:18:26 +0200,164,2016-09-25 20:23:32 +0200
267,2016-09-25 20:34:08 +0200,291,2016-09-25 20:41:18 +0200
182,2016-09-25 20:40:53 +0200,291,2016-09-25 20:46:34 +0200
291,2016-09-25 20:52:34 +0200,185,2016-09-25 20:57:20 +0200
291,2016-09-25 21:03:20 +0200,233,2016-09-25 21:07:32 +0200
185,2016-09-25 22:44:39 +0200,291,2016-09-25 22:54:06 +0200
200,2016-09-25 23:17:30 +0200,291,2016-09-25 23:33:32 +0200
291,2016-09-25 23:34:33 +0200,221,2016-09-25 23:36:53 +0200
291,2016-09-26 07:07:10 +0200,238,2016-09-26 08:34:52 +0200
291,2016-09-26 07:14:11 +0200,184,2016-09-26 07:21:07 +0200
291,2016-09-26 07:16:00 +0200,164,2016-09-26 07:21:41 +0200
291,2016-09-26 07:26:10 +0200,186,2016-09-26 07:40:05 +0200
291,2016-09-26 07:26:12 +0200,186,2016-09-26 07:40:02 +0200
291,2016-09-26 07:28:12 +0200,304,2016-09-26 07:36:29 +0200
291,2016-09-26 07:30:29 +0200,195,2016-09-26 07:39:55 +0200
291,2016-09-26 07:33:32 +0200,208,2016-09-26 07:40:07 +0200
291,2016-09-26 07:35:52 +0200,294,2016-09-26 07:43:39 +0200
291,2016-09-26 07:38:41 +0200,247,2016-09-26 07:47:27 +0200
291,2016-09-26 07:44:23 +0200,261,2016-09-26 07:53:15 +0200
291,2016-09-26 07:44:27 +0200,267,2016-09-26 07:47:51 +0200
161,2016-09-26 07:48:36 +0200,291,2016-09-26 07:52:19 +0200
291,2016-09-26 07:53:38 +0200,189,2016-09-26 08:06:31 +0200
291,2016-09-26 07:56:44 +0200,267,2016-09-26 07:59:44 +0200
291,2016-09-26 07:56:54 +0200,301,2016-09-26 08:04:43 +0200
291,2016-09-26 07:59:25 +0200,164,2016-09-26 08:04:19 +0200
291,2016-09-26 07:59:27 +0200,233,2016-09-26 08:04:01 +0200
291,2016-09-26 07:59:39 +0200,292,2016-09-26 08:14:46 +0200
291,2016-09-26 08:03:45 +0200,218,2016-09-26 08:12:36 +0200
291,2016-09-26 08:06:13 +0200,202,2016-09-26 08:15:42 +0200
291,2016-09-26 08:06:14 +0200,226,2016-09-26 08:10:22 +0200
291,2016-09-26 08:06:33 +0200,267,2016-09-26 08:10:36 +0200
291,2016-09-26 08:07:59 +0200,217,2016-09-26 08:13:30 +0200
291,2016-09-26 08:08:06 +0200,255,2016-09-26 08:16:37 +0200
177,2016-09-26 08:25:01 +0200,291,2016-09-26 09:30:35 +0200
267,2016-09-26 09:50:57 +0200,291,2016-09-26 09:57:29 +0200
291,2016-09-26 10:05:07 +0200,217,2016-09-26 10:08:35 +0200
291,2016-09-26 10:18:45 +0200,267,2016-09-26 10:21:21 +0200
291,2016-09-26 10:25:40 +0200,204,2016-09-26 10:51:31 +0200
291,2016-09-26 10:43:24 +0200,293,2016-09-26 10:59:23 +0200
291,2016-09-26 10:46:59 +0200,288,2016-09-26 10:54:45 +0200
